scenario,scheme,index,phase,site,authorized,reason,latency_ns,aggregate_consumed,aggregate_spendable,central_remaining
skew_equal_shares,centralized_counter,113,partition,site-a,False,central_unreachable,0,,,224
skew_equal_shares,centralized_counter,114,partition,site-a,False,central_unreachable,0,,,224
skew_equal_shares,centralized_counter,115,partition,site-b,True,authorized,284600,,,223
skew_equal_shares,centralized_counter,116,partition,site-a,False,central_unreachable,0,,,223
skew_equal_shares,centralized_counter,117,partition,site-c,True,authorized,283900,,,222
skew_equal_shares,centralized_counter,118,partition,site-a,False,central_unreachable,0,,,222
skew_equal_shares,centralized_counter,119,partition,site-a,False,central_unreachable,0,,,222
skew_equal_shares,centralized_counter,120,partition,site-a,False,central_unreachable,0,,,222
skew_equal_shares,centralized_counter,121,partition,site-a,False,central_unreachable,0,,,222
skew_equal_shares,centralized_counter,122,partition,site-b,True,authorized,273800,,,221
skew_equal_shares,centralized_counter,123,partition,site-a,False,central_unreachable,0,,,221
skew_equal_shares,centralized_counter,124,partition,site-c,True,authorized,281500,,,220
skew_equal_shares,centralized_counter,125,partition,site-a,False,central_unreachable,0,,,220
skew_equal_shares,centralized_counter,126,partition,site-a,False,central_unreachable,0,,,220
skew_equal_shares,centralized_counter,127,partition,site-a,False,central_unreachable,0,,,220
skew_equal_shares,centralized_counter,128,partition,site-b,True,authorized,274700,,,219
skew_equal_shares,centralized_counter,129,partition,site-a,False,central_unreachable,0,,,219
skew_equal_shares,centralized_counter,130,partition,site-a,False,central_unreachable,0,,,219
skew_equal_shares,centralized_counter,131,partition,site-c,True,authorized,357200,,,218
skew_equal_shares,centralized_counter,132,partition,site-a,False,central_unreachable,0,,,218
skew_equal_shares,centralized_counter,133,partition,site-a,False,central_unreachable,0,,,218
skew_equal_shares,centralized_counter,134,partition,site-a,False,central_unreachable,0,,,218
skew_equal_shares,centralized_counter,135,partition,site-b,True,authorized,279900,,,217
skew_equal_shares,centralized_counter,136,partition,site-a,False,central_unreachable,0,,,217
skew_equal_shares,centralized_counter,137,partition,site-c,True,authorized,279200,,,216
skew_equal_shares,centralized_counter,138,partition,site-a,False,central_unreachable,0,,,216
skew_equal_shares,centralized_counter,139,partition,site-a,False,central_unreachable,0,,,216
skew_equal_shares,centralized_counter,140,partition,site-a,False,central_unreachable,0,,,216
skew_equal_shares,centralized_counter,141,partition,site-a,False,central_unreachable,0,,,216
skew_equal_shares,centralized_counter,142,partition,site-b,True,authorized,281200,,,215
skew_equal_shares,centralized_counter,143,partition,site-a,False,central_unreachable,0,,,215
skew_equal_shares,centralized_counter,144,partition,site-c,True,authorized,283600,,,214
skew_equal_shares,centralized_counter,145,partition,site-a,False,central_unreachable,0,,,214
skew_equal_shares,centralized_counter,146,partition,site-a,False,central_unreachable,0,,,214
skew_equal_shares,centralized_counter,147,partition,site-a,False,central_unreachable,0,,,214
skew_equal_shares,centralized_counter,148,partition,site-b,True,authorized,274900,,,213
skew_equal_shares,centralized_counter,149,partition,site-a,False,central_unreachable,0,,,213
skew_equal_shares,centralized_counter,150,partition,site-a,False,central_unreachable,0,,,213
skew_equal_shares,centralized_counter,151,partition,site-c,True,authorized,295700,,,212
skew_equal_shares,centralized_counter,152,partition,site-a,False,central_unreachable,0,,,212
skew_equal_shares,centralized_counter,153,partition,site-a,False,central_unreachable,0,,,212
skew_equal_shares,centralized_counter,154,partition,site-a,False,central_unreachable,0,,,212
skew_equal_shares,centralized_counter,155,partition,site-b,True,authorized,286900,,,211
skew_equal_shares,centralized_counter,156,partition,site-a,False,central_unreachable,0,,,211
skew_equal_shares,centralized_counter,157,partition,site-c,True,authorized,332500,,,210
skew_equal_shares,centralized_counter,158,partition,site-a,False,central_unreachable,0,,,210
skew_equal_shares,centralized_counter,159,partition,site-a,False,central_unreachable,0,,,210
skew_equal_shares,centralized_counter,160,partition,site-a,False,central_unreachable,0,,,210
skew_equal_shares,centralized_counter,161,partition,site-a,False,central_unreachable,0,,,210
skew_equal_shares,centralized_counter,162,partition,site-b,True,authorized,366600,,,209
skew_equal_shares,centralized_counter,163,partition,site-a,False,central_unreachable,0,,,209
skew_equal_shares,centralized_counter,164,partition,site-c,True,authorized,344500,,,208
skew_equal_shares,centralized_counter,165,partition,site-a,False,central_unreachable,0,,,208
skew_equal_shares,centralized_counter,166,partition,site-a,False,central_unreachable,0,,,208
skew_equal_shares,centralized_counter,167,partition,site-a,False,central_unreachable,0,,,208
skew_equal_shares,centralized_counter,168,partition,site-b,True,authorized,327900,,,207
skew_equal_shares,centralized_counter,169,partition,site-a,False,central_unreachable,0,,,207
skew_equal_shares,centralized_counter,170,partition,site-a,False,central_unreachable,0,,,207
skew_equal_shares,centralized_counter,171,partition,site-c,True,authorized,288600,,,206
skew_equal_shares,centralized_counter,172,partition,site-a,False,central_unreachable,0,,,206
skew_equal_shares,centralized_counter,173,partition,site-a,False,central_unreachable,0,,,206
skew_equal_shares,centralized_counter,174,partition,site-a,False,central_unreachable,0,,,206
skew_equal_shares,centralized_counter,175,partition,site-b,True,authorized,304600,,,205
skew_equal_shares,centralized_counter,176,partition,site-a,False,central_unreachable,0,,,205
skew_equal_shares,centralized_counter,177,partition,site-c,True,authorized,498700,,,204
skew_equal_shares,centralized_counter,178,partition,site-a,False,central_unreachable,0,,,204
skew_equal_shares,centralized_counter,179,partition,site-a,False,central_unreachable,0,,,204
skew_equal_shares,centralized_counter,180,partition,site-a,False,central_unreachable,0,,,204
skew_equal_shares,centralized_counter,181,partition,site-a,False,central_unreachable,0,,,204
skew_equal_shares,centralized_counter,182,partition,site-b,True,authorized,287200,,,203
skew_equal_shares,centralized_counter,183,partition,site-a,False,central_unreachable,0,,,203
skew_equal_shares,centralized_counter,184,partition,site-c,True,authorized,292900,,,202
skew_equal_shares,centralized_counter,185,partition,site-a,False,central_unreachable,0,,,202
skew_equal_shares,centralized_counter,186,partition,site-a,False,central_unreachable,0,,,202
skew_equal_shares,centralized_counter,187,partition,site-a,False,central_unreachable,0,,,202
skew_equal_shares,centralized_counter,188,partition,site-b,True,authorized,414800,,,201
skew_equal_shares,centralized_counter,189,partition,site-a,False,central_unreachable,0,,,201
skew_equal_shares,centralized_counter,190,partition,site-a,False,central_unreachable,0,,,201
skew_equal_shares,centralized_counter,191,partition,site-c,True,authorized,264800,,,200
skew_equal_shares,centralized_counter,192,partition,site-a,False,central_unreachable,0,,,200
skew_equal_shares,centralized_counter,193,partition,site-a,False,central_unreachable,0,,,200
skew_equal_shares,centralized_counter,194,partition,site-a,False,central_unreachable,0,,,200
skew_equal_shares,centralized_counter,195,partition,site-b,True,authorized,272100,,,199
skew_equal_shares,centralized_counter,196,partition,site-a,False,central_unreachable,0,,,199
skew_equal_shares,centralized_counter,197,partition,site-c,True,authorized,275700,,,198
skew_equal_shares,centralized_counter,198,partition,site-a,False,central_unreachable,0,,,198
skew_equal_shares,centralized_counter,199,partition,site-a,False,central_unreachable,0,,,198
skew_equal_shares,centralized_counter,200,partition,site-a,False,central_unreachable,0,,,198
skew_equal_shares,centralized_counter,201,partition,site-a,False,central_unreachable,0,,,198
skew_equal_shares,centralized_counter,202,partition,site-b,True,authorized,276200,,,197
skew_equal_shares,centralized_counter,203,partition,site-a,False,central_unreachable,0,,,197
skew_equal_shares,centralized_counter,204,partition,site-c,True,authorized,276900,,,196
skew_equal_shares,centralized_counter,205,partition,site-a,False,central_unreachable,0,,,196
skew_equal_shares,centralized_counter,206,partition,site-a,False,central_unreachable,0,,,196
skew_equal_shares,centralized_counter,207,partition,site-a,False,central_unreachable,0,,,196
skew_equal_shares,centralized_counter,208,partition,site-b,True,authorized,304100,,,195
skew_equal_shares,centralized_counter,209,partition,site-a,False,central_unreachable,0,,,195
skew_equal_shares,centralized_counter,210,recovery,site-a,True,authorized,263200,,,194
skew_equal_shares,centralized_counter,211,recovery,site-c,True,authorized,450700,,,193
skew_equal_shares,centralized_counter,212,recovery,site-a,True,authorized,285400,,,192
skew_equal_shares,centralized_counter,213,recovery,site-a,True,authorized,269500,,,191
skew_equal_shares,centralized_counter,214,recovery,site-a,True,authorized,281000,,,190
skew_equal_shares,centralized_counter,215,recovery,site-b,True,authorized,345900,,,189
skew_equal_shares,centralized_counter,216,recovery,site-a,True,authorized,323100,,,188
skew_equal_shares,centralized_counter,217,recovery,site-c,True,authorized,317800,,,187
skew_equal_shares,centralized_counter,218,recovery,site-a,True,authorized,295700,,,186
skew_equal_shares,centralized_counter,219,recovery,site-a,True,authorized,286800,,,185
skew_equal_shares,centralized_counter,220,recovery,site-a,True,authorized,314400,,,184
skew_equal_shares,centralized_counter,221,recovery,site-a,True,authorized,275500,,,183
skew_equal_shares,centralized_counter,222,recovery,site-b,True,authorized,295600,,,182
skew_equal_shares,centralized_counter,223,recovery,site-a,True,authorized,315300,,,181
skew_equal_shares,centralized_counter,224,recovery,site-c,True,authorized,322200,,,180
skew_equal_shares,centralized_counter,225,recovery,site-a,True,authorized,310800,,,179
skew_equal_shares,centralized_counter,226,recovery,site-a,True,authorized,316300,,,178
skew_equal_shares,centralized_counter,227,recovery,site-a,True,authorized,281100,,,177
skew_equal_shares,centralized_counter,228,recovery,site-b,True,authorized,329000,,,176
skew_equal_shares,centralized_counter,229,recovery,site-a,True,authorized,264900,,,175
skew_equal_shares,centralized_counter,230,recovery,site-a,True,authorized,279100,,,174
skew_equal_shares,centralized_counter,231,recovery,site-c,True,authorized,271500,,,173
skew_equal_shares,centralized_counter,232,recovery,site-a,True,authorized,281800,,,172
skew_equal_shares,centralized_counter,233,recovery,site-a,True,authorized,288700,,,171
skew_equal_shares,centralized_counter,234,recovery,site-a,True,authorized,268000,,,170
skew_equal_shares,centralized_counter,235,recovery,site-b,True,authorized,286400,,,169
skew_equal_shares,centralized_counter,236,recovery,site-a,True,authorized,260200,,,168
skew_equal_shares,centralized_counter,237,recovery,site-c,True,authorized,307500,,,167
skew_equal_shares,centralized_counter,238,recovery,site-a,True,authorized,365500,,,166
skew_equal_shares,centralized_counter,239,recovery,site-a,True,authorized,288300,,,165
skew_equal_shares,centralized_counter,240,recovery,site-a,True,authorized,269800,,,164
skew_equal_shares,centralized_counter,241,recovery,site-a,True,authorized,277300,,,163
skew_equal_shares,centralized_counter,242,recovery,site-b,True,authorized,279400,,,162
skew_equal_shares,centralized_counter,243,recovery,site-a,True,authorized,329500,,,161
skew_equal_shares,centralized_counter,244,recovery,site-c,True,authorized,305400,,,160
skew_equal_shares,centralized_counter,245,recovery,site-a,True,authorized,278500,,,159
skew_equal_shares,centralized_counter,246,recovery,site-a,True,authorized,279500,,,158
skew_equal_shares,centralized_counter,247,recovery,site-a,True,authorized,283700,,,157
skew_equal_shares,centralized_counter,248,recovery,site-b,True,authorized,281600,,,156
skew_equal_shares,centralized_counter,249,recovery,site-a,True,authorized,321000,,,155
skew_equal_shares,centralized_counter,250,recovery,site-a,True,authorized,325300,,,154
skew_equal_shares,centralized_counter,251,recovery,site-c,True,authorized,284400,,,153
skew_equal_shares,centralized_counter,252,recovery,site-a,True,authorized,283900,,,152
skew_equal_shares,centralized_counter,253,recovery,site-a,True,authorized,276900,,,151
skew_equal_shares,centralized_counter,254,recovery,site-a,True,authorized,279400,,,150
skew_equal_shares,centralized_counter,255,recovery,site-b,True,authorized,282100,,,149
skew_equal_shares,centralized_counter,256,recovery,site-a,True,authorized,278300,,,148
skew_equal_shares,centralized_counter,257,recovery,site-c,True,authorized,285400,,,147
skew_equal_shares,centralized_counter,258,recovery,site-a,True,authorized,290400,,,146
skew_equal_shares,centralized_counter,259,recovery,site-a,True,authorized,324200,,,145
skew_equal_shares,centralized_counter,260,recovery,site-a,True,authorized,290500,,,144
skew_equal_shares,centralized_counter,261,recovery,site-a,True,authorized,337800,,,143
skew_equal_shares,centralized_counter,262,recovery,site-b,True,authorized,359600,,,142
skew_equal_shares,centralized_counter,263,recovery,site-a,True,authorized,319600,,,141
skew_equal_shares,centralized_counter,264,recovery,site-c,True,authorized,344700,,,140
skew_equal_shares,centralized_counter,265,recovery,site-a,True,authorized,320600,,,139
skew_equal_shares,centralized_counter,266,recovery,site-a,True,authorized,326500,,,138
skew_equal_shares,centralized_counter,267,recovery,site-a,True,authorized,323500,,,137
skew_equal_shares,centralized_counter,268,recovery,site-b,True,authorized,260800,,,136
skew_equal_shares,centralized_counter,269,recovery,site-a,True,authorized,398400,,,135
skew_equal_shares,centralized_counter,270,recovery,site-a,True,authorized,352200,,,134
skew_equal_shares,centralized_counter,271,recovery,site-c,True,authorized,488100,,,133
skew_equal_shares,centralized_counter,272,recovery,site-a,True,authorized,304200,,,132
skew_equal_shares,centralized_counter,273,recovery,site-a,True,authorized,318500,,,131
skew_equal_shares,centralized_counter,274,recovery,site-a,True,authorized,277600,,,130
skew_equal_shares,centralized_counter,275,recovery,site-b,True,authorized,327100,,,129
skew_equal_shares,centralized_counter,276,recovery,site-a,True,authorized,271500,,,128
skew_equal_shares,centralized_counter,277,recovery,site-c,True,authorized,349300,,,127
skew_equal_shares,centralized_counter,278,recovery,site-a,True,authorized,280600,,,126
skew_equal_shares,centralized_counter,279,recovery,site-a,True,authorized,374200,,,125
skew_equal_shares,centralized_counter,280,recovery,site-a,True,authorized,332000,,,124
skew_equal_shares,centralized_counter,281,recovery,site-a,True,authorized,300800,,,123
skew_equal_shares,centralized_counter,282,recovery,site-b,True,authorized,396800,,,122
skew_equal_shares,centralized_counter,283,recovery,site-a,True,authorized,325300,,,121
skew_equal_shares,centralized_counter,284,recovery,site-c,True,authorized,326300,,,120
skew_equal_shares,centralized_counter,285,recovery,site-a,True,authorized,289400,,,119
skew_equal_shares,centralized_counter,286,recovery,site-a,True,authorized,323000,,,118
skew_equal_shares,centralized_counter,287,recovery,site-a,True,authorized,280300,,,117
skew_equal_shares,centralized_counter,288,recovery,site-b,True,authorized,345800,,,116
skew_equal_shares,centralized_counter,289,recovery,site-a,True,authorized,326800,,,115
skew_equal_shares,centralized_counter,290,recovery,site-a,True,authorized,326300,,,114
skew_equal_shares,centralized_counter,291,recovery,site-c,True,authorized,331500,,,113
skew_equal_shares,centralized_counter,292,recovery,site-a,True,authorized,320000,,,112
skew_equal_shares,centralized_counter,293,recovery,site-a,True,authorized,315500,,,111
skew_equal_shares,centralized_counter,294,recovery,site-a,True,authorized,322800,,,110
skew_equal_shares,centralized_counter,295,recovery,site-b,True,authorized,366900,,,109
skew_equal_shares,centralized_counter,296,recovery,site-a,True,authorized,335700,,,108
skew_equal_shares,centralized_counter,297,recovery,site-c,True,authorized,315700,,,107
skew_equal_shares,centralized_counter,298,recovery,site-a,True,authorized,326100,,,106
skew_equal_shares,centralized_counter,299,recovery,site-a,True,authorized,355800,,,105
skew_demand_placed_shares,lets,0,normal,site-a,True,authorized_and_claimed,10284500,1,299,
skew_demand_placed_shares,lets,1,normal,site-a,True,authorized_and_claimed,10053100,2,298,
skew_demand_placed_shares,lets,2,normal,site-b,True,authorized_and_claimed,10666500,3,297,
skew_demand_placed_shares,lets,3,normal,site-a,True,authorized_and_claimed,11602000,4,296,
skew_demand_placed_shares,lets,4,normal,site-c,True,authorized_and_claimed,10237900,5,295,
skew_demand_placed_shares,lets,5,normal,site-a,True,authorized_and_claimed,10448400,6,294,
skew_demand_placed_shares,lets,6,normal,site-a,True,authorized_and_claimed,11655700,7,293,
skew_demand_placed_shares,lets,7,normal,site-a,True,authorized_and_claimed,11255900,8,292,
skew_demand_placed_shares,lets,8,normal,site-b,True,authorized_and_claimed,11732300,9,291,
skew_demand_placed_shares,lets,9,normal,site-a,True,authorized_and_claimed,11336900,10,290,
skew_demand_placed_shares,lets,10,normal,site-a,True,authorized_and_claimed,11364500,11,289,
skew_demand_placed_shares,lets,11,normal,site-c,True,authorized_and_claimed,11402500,12,288,
skew_demand_placed_shares,lets,12,normal,site-a,True,authorized_and_claimed,10744900,13,287,
skew_demand_placed_shares,lets,13,normal,site-a,True,authorized_and_claimed,11586200,14,286,
skew_demand_placed_shares,lets,14,normal,site-a,True,authorized_and_claimed,11477100,15,285,
skew_demand_placed_shares,lets,15,normal,site-b,True,authorized_and_claimed,11539400,16,284,
skew_demand_placed_shares,lets,16,normal,site-a,True,authorized_and_claimed,10940100,17,283,
skew_demand_placed_shares,lets,17,normal,site-c,True,authorized_and_claimed,11113900,18,282,
skew_demand_placed_shares,lets,18,normal,site-a,True,authorized_and_claimed,10159500,19,281,
skew_demand_placed_shares,lets,19,normal,site-a,True,authorized_and_claimed,11223800,20,280,
skew_demand_placed_shares,lets,20,normal,site-a,True,authorized_and_claimed,11161000,21,279,
skew_demand_placed_shares,lets,21,normal,site-a,True,authorized_and_claimed,11290700,22,278,
skew_demand_placed_shares,lets,22,normal,site-b,True,authorized_and_claimed,11372200,23,277,
skew_demand_placed_shares,lets,23,normal,site-a,True,authorized_and_claimed,11443600,24,276,
skew_demand_placed_shares,lets,24,normal,site-c,True,authorized_and_claimed,12828800,25,275,
skew_demand_placed_shares,lets,25,normal,site-a,True,authorized_and_claimed,10519600,26,274,
skew_demand_placed_shares,lets,26,normal,site-a,True,authorized_and_claimed,10874400,27,273,
skew_demand_placed_shares,lets,27,normal,site-a,True,authorized_and_claimed,11996900,28,272,
skew_demand_placed_shares,lets,28,normal,site-b,True,authorized_and_claimed,11224200,29,271,
skew_demand_placed_shares,lets,29,normal,site-a,True,authorized_and_claimed,11603400,30,270,
skew_demand_placed_shares,lets,30,normal,site-a,True,authorized_and_claimed,11108800,31,269,
skew_demand_placed_shares,lets,31,normal,site-c,True,authorized_and_claimed,10943200,32,268,
skew_demand_placed_shares,lets,32,normal,site-a,True,authorized_and_claimed,10214400,33,267,
skew_demand_placed_shares,lets,33,normal,site-a,True,authorized_and_claimed,11514100,34,266,
skew_demand_placed_shares,lets,34,normal,site-a,True,authorized_and_claimed,11846000,35,265,
skew_demand_placed_shares,lets,35,normal,site-b,True,authorized_and_claimed,11516400,36,264,
skew_demand_placed_shares,lets,36,normal,site-a,True,authorized_and_claimed,11987100,37,263,
skew_demand_placed_shares,lets,37,normal,site-c,True,authorized_and_claimed,11089200,38,262,
skew_demand_placed_shares,lets,38,normal,site-a,True,authorized_and_claimed,10860100,39,261,
skew_demand_placed_shares,lets,39,normal,site-a,True,authorized_and_claimed,11718800,40,260,
skew_demand_placed_shares,lets,40,normal,site-a,True,authorized_and_claimed,11204300,41,259,
skew_demand_placed_shares,lets,41,normal,site-a,True,authorized_and_claimed,11523400,42,258,
skew_demand_placed_shares,lets,42,normal,site-b,True,authorized_and_claimed,11197400,43,257,
skew_demand_placed_shares,lets,43,normal,site-a,True,authorized_and_claimed,11114000,44,256,
skew_demand_placed_shares,lets,44,normal,site-c,True,authorized_and_claimed,11348900,45,255,
skew_demand_placed_shares,lets,45,normal,site-a,True,authorized_and_claimed,11292200,46,254,
skew_demand_placed_shares,lets,46,normal,site-a,True,authorized_and_claimed,12834200,47,253,
skew_demand_placed_shares,lets,47,normal,site-a,True,authorized_and_claimed,10982100,48,252,
skew_demand_placed_shares,lets,48,normal,site-b,True,authorized_and_claimed,11388800,49,251,
skew_demand_placed_shares,lets,49,normal,site-a,True,authorized_and_claimed,11151000,50,250,
skew_demand_placed_shares,lets,50,normal,site-a,True,authorized_and_claimed,11116600,51,249,
skew_demand_placed_shares,lets,51,normal,site-c,True,authorized_and_claimed,10890500,52,248,
skew_demand_placed_shares,lets,52,normal,site-a,True,authorized_and_claimed,10912400,53,247,
skew_demand_placed_shares,lets,53,normal,site-a,True,authorized_and_claimed,11416700,54,246,
skew_demand_placed_shares,lets,54,normal,site-a,True,authorized_and_claimed,11216200,55,245,
skew_demand_placed_shares,lets,55,normal,site-b,True,authorized_and_claimed,10744300,56,244,
skew_demand_placed_shares,lets,56,normal,site-a,True,authorized_and_claimed,11743600,57,243,
skew_demand_placed_shares,lets,57,normal,site-c,True,authorized_and_claimed,11053100,58,242,
skew_demand_placed_shares,lets,58,normal,site-a,True,authorized_and_claimed,10451000,59,241,
skew_demand_placed_shares,lets,59,normal,site-a,True,authorized_and_claimed,11964600,60,240,
skew_demand_placed_shares,lets,60,partition,site-a,True,authorized_and_claimed,11282000,61,239,
skew_demand_placed_shares,lets,61,partition,site-a,True,authorized_and_claimed,11178800,62,238,
skew_demand_placed_shares,lets,62,partition,site-b,True,authorized_and_claimed,11339100,63,237,
skew_demand_placed_shares,lets,63,partition,site-a,True,authorized_and_claimed,11198100,64,236,
skew_demand_placed_shares,lets,64,partition,site-c,True,authorized_and_claimed,11287700,65,235,
skew_demand_placed_shares,lets,65,partition,site-a,True,authorized_and_claimed,10941200,66,234,
skew_demand_placed_shares,lets,66,partition,site-a,True,authorized_and_claimed,11492700,67,233,
skew_demand_placed_shares,lets,67,partition,site-a,True,authorized_and_claimed,11606900,68,232,
skew_demand_placed_shares,lets,68,partition,site-b,True,authorized_and_claimed,10930900,69,231,
skew_demand_placed_shares,lets,69,partition,site-a,True,authorized_and_claimed,11523700,70,230,
skew_demand_placed_shares,lets,70,partition,site-a,True,authorized_and_claimed,11793700,71,229,
skew_demand_placed_shares,lets,71,partition,site-c,True,authorized_and_claimed,10904700,72,228,
skew_demand_placed_shares,lets,72,partition,site-a,True,authorized_and_claimed,10300900,73,227,
skew_demand_placed_shares,lets,73,partition,site-a,True,authorized_and_claimed,11811200,74,226,
skew_demand_placed_shares,lets,74,partition,site-a,True,authorized_and_claimed,11665700,75,225,
skew_demand_placed_shares,lets,75,partition,site-b,True,authorized_and_claimed,10920700,76,224,
skew_demand_placed_shares,lets,76,partition,site-a,True,authorized_and_claimed,11700500,77,223,
skew_demand_placed_shares,lets,77,partition,site-c,True,authorized_and_claimed,11115500,78,222,
skew_demand_placed_shares,lets,78,partition,site-a,True,authorized_and_claimed,11401200,79,221,
skew_demand_placed_shares,lets,79,partition,site-a,True,authorized_and_claimed,11796700,80,220,
skew_demand_placed_shares,lets,80,partition,site-a,True,authorized_and_claimed,12083700,81,219,
skew_demand_placed_shares,lets,81,partition,site-a,True,authorized_and_claimed,11577600,82,218,
skew_demand_placed_shares,lets,82,partition,site-b,True,authorized_and_claimed,11035100,83,217,
skew_demand_placed_shares,lets,83,partition,site-a,True,authorized_and_claimed,11778100,84,216,
skew_demand_placed_shares,lets,84,partition,site-c,True,authorized_and_claimed,11223000,85,215,
skew_demand_placed_shares,lets,85,partition,site-a,True,authorized_and_claimed,10573600,86,214,
skew_demand_placed_shares,lets,86,partition,site-a,True,authorized_and_claimed,11708500,87,213,
skew_demand_placed_shares,lets,87,partition,site-a,True,authorized_and_claimed,12680400,88,212,
skew_demand_placed_shares,lets,88,partition,site-b,True,authorized_and_claimed,11193700,89,211,
skew_demand_placed_shares,lets,89,partition,site-a,True,authorized_and_claimed,11759400,90,210,
skew_demand_placed_shares,lets,90,partition,site-a,True,authorized_and_claimed,11888400,91,209,
skew_demand_placed_shares,lets,91,partition,site-c,True,authorized_and_claimed,11107800,92,208,
skew_demand_placed_shares,lets,92,partition,site-a,True,authorized_and_claimed,11037700,93,207,
skew_demand_placed_shares,lets,93,partition,site-a,True,authorized_and_claimed,11845800,94,206,
skew_demand_placed_shares,lets,94,partition,site-a,True,authorized_and_claimed,11615300,95,205,
skew_demand_placed_shares,lets,95,partition,site-b,True,authorized_and_claimed,11316100,96,204,
skew_demand_placed_shares,lets,96,partition,site-a,True,authorized_and_claimed,12261700,97,203,
skew_demand_placed_shares,lets,97,partition,site-c,True,authorized_and_claimed,11096200,98,202,
skew_demand_placed_shares,lets,98,partition,site-a,True,authorized_and_claimed,10795800,99,201,
skew_demand_placed_shares,lets,99,partition,site-a,True,authorized_and_claimed,11756000,100,200,
skew_demand_placed_shares,lets,100,partition,site-a,True,authorized_and_claimed,13067600,101,199,
skew_demand_placed_shares,lets,101,partition,site-a,True,authorized_and_claimed,12244900,102,198,
skew_demand_placed_shares,lets,102,partition,site-b,True,authorized_and_claimed,11788200,103,197,
skew_demand_placed_shares,lets,103,partition,site-a,True,authorized_and_claimed,12075800,104,196,
skew_demand_placed_shares,lets,104,partition,site-c,True,authorized_and_claimed,11475100,105,195,
skew_demand_placed_shares,lets,105,partition,site-a,True,authorized_and_claimed,10826000,106,194,
skew_demand_placed_shares,lets,106,partition,site-a,True,authorized_and_claimed,11357500,107,193,
skew_demand_placed_shares,lets,107,partition,site-a,True,authorized_and_claimed,11695900,108,192,
skew_demand_placed_shares,lets,108,partition,site-b,True,authorized_and_claimed,11216800,109,191,
skew_demand_placed_shares,lets,109,partition,site-a,True,authorized_and_claimed,11581600,110,190,
skew_demand_placed_shares,lets,110,partition,site-a,True,authorized_and_claimed,11933400,111,189,
skew_demand_placed_shares,lets,111,partition,site-c,True,authorized_and_claimed,11411900,112,188,
skew_demand_placed_shares,lets,112,partition,site-a,True,authorized_and_claimed,10449100,113,187,
skew_demand_placed_shares,lets,113,partition,site-a,True,authorized_and_claimed,11941100,114,186,
skew_demand_placed_shares,lets,114,partition,site-a,True,authorized_and_claimed,11708600,115,185,
skew_demand_placed_shares,lets,115,partition,site-b,True,authorized_and_claimed,11090000,116,184,
skew_demand_placed_shares,lets,116,partition,site-a,True,authorized_and_claimed,11795600,117,183,
skew_demand_placed_shares,lets,117,partition,site-c,True,authorized_and_claimed,11322000,118,182,
skew_demand_placed_shares,lets,118,partition,site-a,True,authorized_and_claimed,11718000,119,181,
skew_demand_placed_shares,lets,119,partition,site-a,True,authorized_and_claimed,11335600,120,180,
skew_demand_placed_shares,lets,120,partition,site-a,True,authorized_and_claimed,11415100,121,179,
skew_demand_placed_shares,lets,121,partition,site-a,True,authorized_and_claimed,11628500,122,178,
skew_demand_placed_shares,lets,122,partition,site-b,True,authorized_and_claimed,11047100,123,177,
skew_demand_placed_shares,lets,123,partition,site-a,True,authorized_and_claimed,11555900,124,176,
skew_demand_placed_shares,lets,124,partition,site-c,True,authorized_and_claimed,10639200,125,175,
skew_demand_placed_shares,lets,125,partition,site-a,True,authorized_and_claimed,10932400,126,174,
skew_demand_placed_shares,lets,126,partition,site-a,True,authorized_and_claimed,11521600,127,173,
skew_demand_placed_shares,lets,127,partition,site-a,True,authorized_and_claimed,11330600,128,172,
skew_demand_placed_shares,lets,128,partition,site-b,True,authorized_and_claimed,11088200,129,171,
skew_demand_placed_shares,lets,129,partition,site-a,True,authorized_and_claimed,11273700,130,170,
skew_demand_placed_shares,lets,130,partition,site-a,True,authorized_and_claimed,11701100,131,169,
skew_demand_placed_shares,lets,131,partition,site-c,True,authorized_and_claimed,11409300,132,168,
skew_demand_placed_shares,lets,132,partition,site-a,True,authorized_and_claimed,11085600,133,167,
skew_demand_placed_shares,lets,133,partition,site-a,True,authorized_and_claimed,11573400,134,166,
skew_demand_placed_shares,lets,134,partition,site-a,True,authorized_and_claimed,12583800,135,165,
skew_demand_placed_shares,lets,135,partition,site-b,True,authorized_and_claimed,11290900,136,164,
skew_demand_placed_shares,lets,136,partition,site-a,True,authorized_and_claimed,12017600,137,163,
skew_demand_placed_shares,lets,137,partition,site-c,True,authorized_and_claimed,11161800,138,162,
skew_demand_placed_shares,lets,138,partition,site-a,True,authorized_and_claimed,11362400,139,161,
skew_demand_placed_shares,lets,139,partition,site-a,True,authorized_and_claimed,11626500,140,160,
skew_demand_placed_shares,lets,140,partition,site-a,True,authorized_and_claimed,11808300,141,159,
skew_demand_placed_shares,lets,141,partition,site-a,True,authorized_and_claimed,11778900,142,158,
skew_demand_placed_shares,lets,142,partition,site-b,True,authorized_and_claimed,11101300,143,157,
skew_demand_placed_shares,lets,143,partition,site-a,True,authorized_and_claimed,11854400,144,156,
skew_demand_placed_shares,lets,144,partition,site-c,True,authorized_and_claimed,11181100,145,155,
skew_demand_placed_shares,lets,145,partition,site-a,True,authorized_and_claimed,10813300,146,154,
skew_demand_placed_shares,lets,146,partition,site-a,True,authorized_and_claimed,11902800,147,153,
